path	line	term	class	owner
issues/pi-background-jobs-extension/item.md	22	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	24	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	27	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	35	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	35	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	41	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	41	orchestratectl	G	history-reader
issues/pi-background-jobs-extension/item.md	47	orchestratectl	G	history-reader
issues/pi-spinoff-batch/analysis.md	28	orchestratectl	G	history-reader
issues/pi-spinoff-batch/analysis.md	34	orchestratectl	G	history-reader
issues/pi-spinoff-batch/analysis.md	36	orchestratectl	G	history-reader
issues/pi-spinoff-batch/analysis.md	51	octl	G	history-reader
issues/pidev-dual-home-skills/item.md	16	orchestratectl	G	history-reader
issues/pidev-dual-home-skills/item.md	35	orchestratectl	G	history-reader
issues/pidev-dual-home-skills/item.md	43	orchestratectl	G	history-reader
issues/pidev-pi-skill-lifecycle/item.md	21	orchestratectl	G	history-reader
issues/pidev-pi-skill-lifecycle/item.md	35	orchestratectl	G	history-reader
issues/pidev-pi-skill-lifecycle/item.md	37	orchestratectl	G	history-reader
issues/pidev-pi-skill-lifecycle/item.md	44	orchestratectl	G	history-reader
issues/pidev-pi-skill-lifecycle/item.md	45	orchestratectl	G	history-reader
issues/pipeline-breaker-inflight-and-opus-metering/item.md	24	octl	G	history-reader
issues/pipeline-provenance-durable-refs/item.md	53	octl	G	history-reader
issues/pipeline-run-create-wiring/item.md	16	orchestratectl	G	history-reader
issues/pipeline-walking-skeleton/item.md	16	orchestratectl	G	history-reader
issues/pipeline-walking-skeleton/item.md	18	octl	G	history-reader
issues/pipeline-walking-skeleton/item.md	30	OCTL	G	history-reader
issues/plan-json-v2-schema/item.md	21	octl_core	G	history-reader
issues/plan-json-v2-schema/item.md	28	octl-core	G	history-reader
issues/plan-json-v2-schema/item.md	35	octl-core	G	history-reader
issues/plan-schema-v3-provenance-required/item.md	15	octl	G	history-reader
issues/plan-schema-v3-provenance-required/item.md	18	octl-core	G	history-reader
issues/projection-key-body-consistency/item.md	7	orchestratectl	G	history-reader
issues/projection-key-body-consistency/item.md	19	octl-core	G	history-reader
issues/push-blocked-chunk-tier-and-commit-audit/item.md	19	octl	G	history-reader
issues/read-side-shared-lock/item.md	14	orchestratectl	G	history-reader
issues/reattach-does-not-bootstrap-crashed-at-creation-run/item.md	16	octl	G	history-reader
issues/reattach-does-not-bootstrap-crashed-at-creation-run/item.md	20	orchestratectl	G	history-reader
issues/reducer-adopt-explicit-merge/item.md	15	octl-core	G	history-reader
issues/reducer-adopt-explicit-merge/item.md	22	octl	G	history-reader
issues/reducer-adopt-explicit-merge/item.md	25	octl-core	G	history-reader
issues/reducer-adopt-explicit-merge/item.md	25	octl-core	G	history-reader
issues/reducer-adopt-explicit-merge/plan.md	12	octl-core	G	history-reader
issues/reducer-adopt-explicit-merge/plan.md	27	octl-core	G	history-reader
issues/reducer-adopt-explicit-merge/plan.md	34	octl	G	history-reader
issues/reducer-adopt-explicit-merge/plan.md	48	octl	G	history-reader
issues/reducer-state-machine-hardening/handoff.md	11	octl-core	G	history-reader
issues/reducer-state-machine-hardening/item.md	7	orchestratectl	G	history-reader
issues/reducer-state-machine-hardening/item.md	16	octl-core	G	history-reader
issues/reducer-validate-apply-unify/item.md	8	orchestratectl	G	history-reader
issues/release-version-snapshot-refresh/item.md	14	octl	G	history-reader
issues/release-version-snapshot-refresh/item.md	18	orchestratectl	G	history-reader
issues/release-version-snapshot-refresh/item.md	18	octl	G	history-reader
issues/release-version-snapshot-refresh/item.md	29	octl	G	history-reader
issues/release-wrapper-rejects-3/item.md	26	orchestratectl	G	history-reader
issues/remove-stint-local-install/item.md	19	orchestratectl	G	history-reader
issues/remove-stint-local-install/item.md	19	orchestratectl	G	history-reader
issues/remove-stint-local-install/item.md	30	orchestratectl	G	history-reader
issues/remove-stint-local-install/item.md	36	octl	G	history-reader
issues/remove-stint-local-install/item.md	36	orchestratectl	G	history-reader
issues/remove-stint-local-install/item.md	45	orchestratectl	G	history-reader
issues/rename-taskfleet/item.md	15	orchestratectl	G	history-reader
issues/rename-taskfleet/item.md	21	orchestratectl	G	history-reader
issues/rename-taskfleet/item.md	21	octl	G	history-reader
issues/rename-taskfleet/item.md	39	orchestratectl	G	history-reader
issues/rename-taskfleet/item.md	39	octl-core	G	history-reader
issues/rename-taskfleet/item.md	41	orchestratectl	G	history-reader
issues/rename-taskfleet/item.md	41	ORCHESTRATECTL	G	history-reader
issues/rename-taskfleet/plan.md	8	OCTL	G	history-reader
issues/rename-taskfleet/plan.md	9	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	18	OCTL	G	history-reader
issues/rename-taskfleet/plan.md	34	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	43	OCTL	G	history-reader
issues/rename-taskfleet/plan.md	67	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	68	octl-core	G	history-reader
issues/rename-taskfleet/plan.md	80	OCTL	G	history-reader
issues/rename-taskfleet/plan.md	90	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	103	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	105	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	128	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	195	orchestratectl	G	history-reader
issues/rename-taskfleet/plan.md	196	OCTL	G	history-reader
issues/replace-fs2-with-fs4/item.md	7	orchestratectl	G	history-reader
issues/report-validator-into-core/item.md	8	orchestratectl	G	history-reader
issues/report-validator-into-core/item.md	11	octl-core	G	history-reader
issues/report-validator-into-core/item.md	16	octl	G	history-reader
issues/report-validator-into-core/item.md	18	octl_core	G	history-reader
issues/report-validator-into-core/item.md	25	octl-core	G	history-reader
issues/report-validator-into-core/item.md	26	octl_core	G	history-reader
issues/report-validator-into-core/item.md	27	octl	G	history-reader
issues/report-validator-into-core/item.md	30	octl	G	history-reader
issues/report-validator-into-core/item.md	47	octl-core	G	history-reader
issues/reshape-worker-control-plane-dag/item.md	34	orchestratectl	G	history-reader
issues/retire-via-string/item.md	26	octl-core	G	history-reader
issues/rollup-status-log-authoritative/item.md	40	octl-core	G	history-reader
issues/rollup-status-log-authoritative/item.md	41	octl-core	G	history-reader
issues/rollup-status-log-authoritative/item.md	58	octl	G	history-reader
issues/run-cancel-accept-unambiguous-prefix/item.md	17	orchestratectl	G	history-reader
issues/run-cancel-terminal-run-semantics/assessment.md	4	octl-core	G	history-reader
issues/run-cancel-terminal-run-semantics/assessment.md	4	octl	G	history-reader
issues/run-cancel-terminal-run-semantics/assessment.md	43	octl	G	history-reader
issues/run-cancel-terminal-run-semantics/item.md	7	orchestratectl	G	history-reader
issues/run-cancel-terminal-run-semantics/item.md	17	octl	G	history-reader
issues/run-cancel-terminal-run-semantics/item.md	38	octl-core	G	history-reader
issues/run-cancel-terminal-run-semantics/item.md	39	octl-core	G	history-reader
issues/run-cancel-terminal-run-semantics/item.md	40	octl	G	history-reader
issues/run-cli-read/handoff.md	20	octl	G	history-reader
issues/run-cli-read/handoff.md	75	octl	G	history-reader
issues/run-cli-read/handoff.md	99	octl_core	G	history-reader
issues/run-cli-read/handoff.md	109	octl-core	G	history-reader
issues/run-cli-read/handoff.md	128	octl-core	G	history-reader
issues/run-cli-read/handoff.md	144	octl-core	G	history-reader
issues/run-cli-read/handoff.md	155	octl_core	G	history-reader
issues/run-cli-read/handoff.md	162	octl_core	G	history-reader
issues/run-cli-read/item.md	8	orchestratectl	G	history-reader
issues/run-cli-read/item.md	23	orchestratectl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	15	octl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	21	orchestratectl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	24	octl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	46	octl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	47	octl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	49	orchestratectl	G	history-reader
issues/run-create-agent-startup-timeout/item.md	53	OCTL	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	16	orchestratectl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	16	orchestratectl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	18	orchestratectl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	51	octl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	55	orchestratectl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	59	orchestratectl	G	history-reader
issues/run-create-back-to-back-no-supervisor/item.md	62	octl	G	history-reader
issues/run-create-harness-flag/item.md	29	orchestratectl	G	history-reader
issues/run-create-harness-flag/item.md	39	ORCHESTRATECTL	G	history-reader
issues/run-create-harness-flag/plan.md	8	octl	G	history-reader
issues/run-create-harness-flag/plan.md	31	ORCHESTRATECTL	G	history-reader
issues/run-create-harness-flag/plan.md	49	orchestratectl	G	history-reader
issues/run-create-harness-flag/plan.md	57	octl	G	history-reader
issues/run-create-harness-flag/plan.md	57	orchestratectl	G	history-reader
issues/run-create-harness-flag/plan.md	58	octl	G	history-reader
issues/run-create-harness-flag/plan.md	63	octl-core	G	history-reader
issues/run-create-harness-flag/plan.md	64	octl-core	G	history-reader
issues/run-create-long-title-stillborn/item.md	20	orchestratectl	G	history-reader
issues/run-create-long-title-stillborn/item.md	37	orchestratectl	G	history-reader
issues/run-merge-stamp/item.md	16	orchestratectl	G	history-reader
issues/run-merge-stamp/item.md	21	orchestratectl	G	history-reader
issues/run-merge-stamp/item.md	32	orchestratectl	G	history-reader
issues/run-merge-stamp/item.md	42	orchestratectl	G	history-reader
issues/run-prefix-collision/item.md	25	orchestratectl	G	history-reader
issues/run-repository-identity/item.md	24	orchestratectl	G	history-reader
issues/run-repository-identity/item.md	46	orchestratectl	G	history-reader
issues/run-salvage-command/item.md	18	orchestratectl	G	history-reader
issues/run-salvage-command/item.md	25	orchestratectl	G	history-reader
issues/run-show-json-null-fields/item.md	21	orchestratectl	G	history-reader
issues/run-show-json-null-fields/item.md	25	orchestratectl	G	history-reader
issues/run-show-json-null-fields/item.md	25	orchestratectl	G	history-reader
issues/run-show-json-null-fields/item.md	36	orchestratectl	G	history-reader
issues/run-show-landed-git-timeout/item.md	16	octl	G	history-reader
issues/run-show-null-worktree-path/item.md	18	orchestratectl	G	history-reader
issues/run-show-null-worktree-path/item.md	26	orchestratectl	G	history-reader
issues/run-show-null-worktree-path/item.md	32	orchestratectl	G	history-reader
issues/run-show-null-worktree-path/item.md	35	orchestratectl	G	history-reader
issues/run-state-symlink-containment/item.md	8	orchestratectl	G	history-reader
issues/run-state-symlink-containment/item.md	12	octl-core	G	history-reader
issues/run-state-symlink-containment/item.md	30	orchestratectl	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	8	orchestratectl	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	13	octl-core	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	17	orchestratectl	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	25	orchestratectl	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	33	octl_core	G	history-reader
issues/run-state-symlink-toctou-openat2/item.md	34	octl	G	history-reader
issues/run-wait-false-stillborn-slow-start/item.md	16	orchestratectl	G	history-reader
issues/run-wait-json/item.md	15	orchestratectl	G	history-reader
issues/run-wait-json/item.md	67	orchestratectl	G	history-reader
issues/run-wait-stillborn-run-not-detected/item.md	29	orchestratectl	G	history-reader
issues/run-wait-stillborn-run-not-detected/item.md	52	orchestratectl	G	history-reader
issues/run-wait-stillborn-run-not-detected/item.md	56	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	13	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	21	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	30	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	53	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	112	octl	G	history-reader
issues/run-wait-subcommand/item.md	116	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	117	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	131	orchestratectl	G	history-reader
issues/run-wait-subcommand/item.md	137	orchestratectl	G	history-reader
issues/run-wait-timeout-unit-required/item.md	20	orchestratectl	G	history-reader
issues/runwriter-batched-append-api/item.md	7	orchestratectl	G	history-reader
issues/shell-quote-dedup/item.md	14	octl	G	history-reader
issues/shell-quote-dedup/item.md	14	octl	G	history-reader
issues/signal-exit-143-regression/item.md	21	octl	G	history-reader
issues/signal-exit-143-regression/item.md	31	octl	G	history-reader
issues/signal-exit-143-regression/item.md	50	octl	G	history-reader
issues/signal-exit-143-regression/item.md	59	OCTL	G	history-reader
issues/skill-binary-doc-sync/item.md	17	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	23	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	23	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	33	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	37	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	41	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	44	orchestratectl	G	history-reader
issues/skill-binary-doc-sync/item.md	46	orchestratectl	G	history-reader
issues/skill-bundling-campaign/item.md	9	orchestratectl	G	history-reader
issues/skill-bundling-campaign/item.md	16	octl	G	history-reader
issues/skill-bundling-campaign/item.md	16	orchestratectl	G	history-reader
issues/skill-bundling-campaign/item.md	22	orchestratectl	G	history-reader
issues/skill-bundling-campaign/item.md	22	octl	G	history-reader
issues/skill-bundling-campaign/item.md	22	octl	G	history-reader
issues/skill-bundling-campaign/item.md	27	orchestratectl	G	history-reader
issues/skill-example-ci-gate/item.md	10	orchestratectl	G	history-reader
issues/skill-example-ci-gate/item.md	14	orchestratectl	G	history-reader
issues/skill-example-ci-gate/item.md	20	octl	G	history-reader
issues/skill-example-ci-gate/item.md	21	octl	G	history-reader
issues/skill-example-ci-gate/item.md	22	orchestratectl	G	history-reader
issues/skill-install-force-symlink/item.md	21	orchestratectl	G	history-reader
issues/skill-install-force-symlink/item.md	32	orchestratectl	G	history-reader
issues/skill-install-force-symlink/item.md	41	orchestratectl	G	history-reader
issues/skill-install-prune-deregistered/item.md	12	octl	G	history-reader
issues/skill-install-prune-deregistered/item.md	16	orchestratectl	G	history-reader
issues/skill-install-prune-deregistered/item.md	16	orchestratectl	G	history-reader
issues/skill-install-prune-deregistered/item.md	18	orchestratectl	G	history-reader
issues/skill-install-prune-deregistered/item.md	18	orchestratectl	G	history-reader
issues/skill-install-prune-deregistered/item.md	18	orchestratectl	G	history-reader
issues/skill-install-upgrade-and-versioning/item.md	8	orchestratectl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	30	orchestratectl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	51	octl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	66	orchestratectl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	69	orchestratectl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	76	octl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	79	orchestratectl	G	history-reader
issues/skill-multi-run-poll-zsh-unsafe/item.md	80	orchestratectl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	14	orchestratectl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	14	orchestratectl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	16	octl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	18	octl-core	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	23	orchestratectl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	27	octl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	28	octl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	34	octl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	36	orchestratectl	G	history-reader
issues/skill-progress-polling-wrong-field/item.md	37	orchestratectl	G	history-reader
issues/skill-rollout-and-sunset/item.md	16	orchestratectl	G	history-reader
issues/skill-rollout-and-sunset/item.md	16	orchestratectl	G	history-reader
issues/skill-subcommand/item.md	8	orchestratectl	G	history-reader
issues/skill-subcommand/item.md	16	orchestratectl	G	history-reader
issues/skill-subcommand/item.md	16	octl	G	history-reader
issues/skill-subcommand/item.md	16	octl	G	history-reader
issues/skill-subcommand/item.md	16	octl	G	history-reader
issues/skills-stale-tbd-channels/item.md	15	octl	G	history-reader
issues/skills-stale-tbd-channels/item.md	19	octl	G	history-reader
issues/skills-stale-tbd-channels/item.md	19	orchestratectl	G	history-reader
issues/skills-stale-tbd-channels/item.md	19	octl	G	history-reader
issues/skills-stale-tbd-channels/item.md	19	orchestratectl	G	history-reader
issues/skills-stale-tbd-channels/item.md	19	octl	G	history-reader
issues/spinoff-e2e-harness/item.md	14	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	20	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	20	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	34	octl	G	history-reader
issues/spinoff-e2e-harness/item.md	34	octl	G	history-reader
issues/spinoff-e2e-harness/item.md	37	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	37	OCTL	G	history-reader
issues/spinoff-e2e-harness/item.md	38	octl	G	history-reader
issues/spinoff-e2e-harness/item.md	44	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	49	orchestratectl	G	history-reader
issues/spinoff-e2e-harness/item.md	64	orchestratectl	G	history-reader
issues/spinoff-issuectl-materialization-arch/item.md	16	orchestratectl	G	history-reader
issues/spinoff-issuectl-subprocess-bounds/item.md	20	orchestratectl	G	history-reader
issues/spinoff-issuectl-subprocess-bounds/item.md	38	octl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	19	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	21	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	23	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	34	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	34	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	41	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/item.md	65	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	13	octl-core	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	14	octl	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	39	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	60	octl	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	65	orchestratectl	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	85	octl-core	G	history-reader
issues/spinoff-must-submit-node-report/validation.md	88	octl-core	G	history-reader
issues/spinoff-proposal-cli/item.md	8	orchestratectl	G	history-reader
issues/spinoff-proposal-cli/item.md	23	orchestratectl	G	history-reader
issues/spinoff-report-fields-null/item.md	49	orchestratectl	G	history-reader
issues/spinoff-report-fields-null/item.md	89	orchestratectl	G	history-reader
issues/spinoff-report-fields-null/item.md	122	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	15	octl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	21	octl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	24	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	26	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	30	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	32	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	43	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	50	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	52	orchestratectl	G	history-reader
issues/spinoff-skill-stale-preview-banner/item.md	52	octl	G	history-reader
issues/split-stint-start-handoff/item.md	38	octl	G	history-reader
issues/split-stint-start-handoff/item.md	42	octl	G	history-reader
issues/split-stint-start-handoff/item.md	44	orchestratectl	G	history-reader
issues/split-stint-start-handoff/item.md	44	orchestratectl	G	history-reader
issues/stale-version-envelope-snapshot/item.md	16	octl	G	history-reader
issues/stale-version-envelope-snapshot/item.md	16	orchestratectl	G	history-reader
issues/stale-version-envelope-snapshot/item.md	22	orchestratectl	G	history-reader
issues/stale-version-envelope-snapshot/item.md	23	orchestratectl	G	history-reader
issues/stale-version-envelope-snapshot/item.md	27	octl	G	history-reader
issues/state-schema-crate/handoff.md	5	octl-core	G	history-reader
issues/state-schema-crate/item.md	8	orchestratectl	G	history-reader
issues/state-schema-crate/item.md	10	octl-core	G	history-reader
issues/state-schema-crate/item.md	13	octl-core	G	history-reader
issues/state-schema-crate/item.md	17	octl-core	G	history-reader
issues/state-schema-crate/item.md	21	octl-core	G	history-reader
issues/stint-maintains-execution-dag/item.md	20	octl	G	history-reader
issues/stint-maintains-execution-dag/item.md	41	octl	G	history-reader
issues/stint-maintains-execution-dag/item.md	43	octl	G	history-reader
issues/stint-maintains-execution-dag/item.md	43	orchestratectl	G	history-reader
issues/stint-maintains-execution-dag/item.md	43	orchestratectl	G	history-reader
issues/stint-maintains-execution-dag/item.md	47	octl	G	history-reader
issues/stint-recoverable-death-retry-harvest/item.md	20	orchestratectl	G	history-reader
issues/stint-recoverable-death-retry-harvest/item.md	26	octl	G	history-reader
issues/stint-skill-desc-over-pi-limit/item.md	31	octl	G	history-reader
issues/stint-skill-desc-over-pi-limit/item.md	31	octl	G	history-reader
issues/stint-skill-desc-over-pi-limit/item.md	36	octl	G	history-reader
issues/stint-skill-desc-over-pi-limit/item.md	36	orchestratectl	G	history-reader
issues/stint-skill-desc-over-pi-limit/item.md	36	orchestratectl	G	history-reader
issues/stint-skills-drop-intake-specifics/item.md	15	octl	G	history-reader
issues/stint-skills-drop-intake-specifics/item.md	15	octl	G	history-reader
issues/stint-skills-drop-intake-specifics/item.md	28	octl	G	history-reader
issues/stint-skills-drop-intake-specifics/item.md	32	octl	G	history-reader
issues/stint-skills-drop-intake-specifics/item.md	37	octl	G	history-reader
issues/stint-skills-issuectl-dag/item.md	23	octl	G	history-reader
issues/stint-skills-issuectl-dag/item.md	30	orchestratectl	G	history-reader
issues/supervise-gate-test-flake/item.md	8	orchestratectl	G	history-reader
issues/supervise-gates-jsonl-poll-tolerance/item.md	8	orchestratectl	G	history-reader
issues/supervise-gates-jsonl-poll-tolerance/item.md	21	octl	G	history-reader
issues/supervise-gates-pair/item.md	8	orchestratectl	G	history-reader
issues/supervise-gates-signal-wait-hardening/item.md	8	orchestratectl	G	history-reader
issues/supervise-gates-signal-wait-hardening/item.md	21	octl	G	history-reader
issues/supervise-test-teardown-leak/item.md	19	orchestratectl	G	history-reader
issues/supervise-test-teardown-leak/item.md	21	orchestratectl	G	history-reader
issues/supervise-test-teardown-leak/item.md	23	octl	G	history-reader
issues/supervise-test-teardown-leak/item.md	27	orchestratectl	G	history-reader
issues/supervise-test-teardown-leak/item.md	27	orchestratectl	G	history-reader
issues/supervisor-child-detach-reap/item.md	8	orchestratectl	G	history-reader
issues/supervisor-close-tmux-on-terminal/item.md	19	orchestratectl	G	history-reader
issues/supervisor-close-tmux-on-terminal/item.md	39	octl	G	history-reader
issues/supervisor-complete-run-on-terminal-report/item.md	17	orchestratectl	G	history-reader
issues/supervisor-complete-run-on-terminal-report/item.md	25	octl-core	G	history-reader
issues/supervisor-complete-run-on-terminal-report/item.md	26	octl	G	history-reader
issues/supervisor-complete-run-on-terminal-report/item.md	27	octl-core	G	history-reader
issues/supervisor-confirm-readiness-pipe/item.md	29	octl	G	history-reader
issues/supervisor-confirm-readiness-pipe/item.md	47	octl-core	G	history-reader
issues/supervisor-dead-merge-no-teardown/item.md	21	orchestratectl	G	history-reader
issues/supervisor-dead-merge-no-teardown/item.md	29	orchestratectl	G	history-reader
issues/supervisor-dead-merge-no-teardown/item.md	79	orchestratectl	G	history-reader
issues/supervisor-dead-merge-no-teardown/item.md	102	orchestratectl	G	history-reader
issues/supervisor-dead-merge-no-teardown/item.md	115	octl	G	history-reader
issues/supervisor-dies-before-worker-node/analysis.md	9	octl	G	history-reader
issues/supervisor-dies-before-worker-node/analysis.md	67	OCTL	G	history-reader
issues/supervisor-dies-before-worker-node/item.md	26	orchestratectl	G	history-reader
issues/supervisor-pid-claim-race/item.md	8	orchestratectl	G	history-reader
issues/supervisor-pid-symlink-containment/item.md	8	orchestratectl	G	history-reader
issues/supervisor-pid-symlink-containment/item.md	13	octl	G	history-reader
issues/supervisor-pid-symlink-containment/item.md	17	octl	G	history-reader
issues/supervisor-pid-symlink-containment/item.md	21	octl_core	G	history-reader
issues/supervisor-pid-symlink-containment/item.md	22	octl_core	G	history-reader
issues/supervisor-process-review-followup/handoff.md	48	orchestratectl	G	history-reader
issues/supervisor-process-review-followup/item.md	8	orchestratectl	G	history-reader
issues/supervisor-process/item.md	8	orchestratectl	G	history-reader
issues/supervisor-process/item.md	19	orchestratectl	G	history-reader
issues/supervisor-process/item.md	23	orchestratectl	G	history-reader
issues/supervisor-robustness-pack/handoff.md	45	orchestratectl	G	history-reader
issues/supervisor-robustness-pack/item.md	8	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	19	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	57	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	62	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	64	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	94	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	108	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	116	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	198	orchestratectl	G	history-reader
issues/supervisor-spawn-fails-silently-at-run-create/item.md	223	orchestratectl	G	history-reader
issues/supervisor-stall-detection/item.md	19	orchestratectl	G	history-reader
issues/supervisor-state-not-event-sourced/item.md	17	octl_core	G	history-reader
issues/supervisor-stuck-pending-after-self-merge/analysis.md	3	orchestratectl	G	history-reader
issues/supervisor-stuck-pending-after-self-merge/analysis.md	15	orchestratectl	G	history-reader
issues/supervisor-stuck-pending-after-self-merge/analysis.md	26	orchestratectl	G	history-reader
issues/supervisor-stuck-pending-after-self-merge/analysis.md	59	orchestratectl	G	history-reader
issues/supervisor-tail-corrupt-line/item.md	8	orchestratectl	G	history-reader
issues/supervisor-tmux-window-identity/item.md	8	orchestratectl	G	history-reader
issues/supervisor-watchdog-lock-retry/item.md	8	orchestratectl	G	history-reader
issues/supervisor-watchdog-misfire-on-fresh-spawn/item.md	53	octl	G	history-reader
issues/supervisor-watchdog-misfire-on-fresh-spawn/item.md	54	octl	G	history-reader
issues/support-pi-dev/item.md	59	orchestratectl	G	history-reader
issues/support-pi-dev/item.md	63	orchestratectl	G	history-reader
issues/support-pi-dev/item.md	63	orchestratectl	G	history-reader
issues/support-pi-dev/item.md	86	orchestratectl	G	history-reader
issues/symlink-pack/item.md	8	orchestratectl	G	history-reader
issues/taskfleet-distribution-topology/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-distribution-topology/item.md	26	orchestratectl	G	history-reader
issues/taskfleet-dual-name-resolver/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-dual-name-resolver/item.md	27	OCTL	G	history-reader
